"id","user_id","created","updated","title","activated","active","bankrupt","binding_period","chain_id","contact_email","contact_mobile_phone","contract_start","country","currency","cvr_number","duplicate","ecommerce_fee","eu_commission","invoicing_start_date","isv_commission","isv_partner","non_eu_commission","onboarded_by","payment_terminal_provider","area_id","processing_fee","sales_outcome_id","sales_stage","service_charge","setup_type","termination_date","termination_value","transferred_contract","type_id","cashier_ids","manager_ids","driver_ids","payment_terminal_ids","kitchen_staff_ids","contact_name","description","cuisine_ids","trainee_mode","demo_mode","default_order_type_cashier","default_order_type_customer","show_bestsellers","use_quick_search","display_cashier_images","display_created_by","use_customer_facing_display","timezone","contact_language","business_name","area","street_address","suppress_receipt_prompt","print_on_acceptance","enable_receipt_download","enable_email_receipts","customer_receipt_cc","customer_receipt_msg","daily_sales_reports","monthly_sales_reports","sales_report_email","logo","image_1","image_2","image_3","image_4","image_5","phone","email","website","facebook","instagram","takeaway_link","delivery_link","table_booking_link","opening_hours","enable_cashback","enable_voucher_payment","inventory_management","seasonal","moved_to_competition","dormant","dormant_partner","dead_lead","closed","collect_customer_info_takeaway","collect_customer_info_eat_in","collect_customer_info_delivery","nets_mid","realm","auto_accept_delivery","auto_accept_eat_in","auto_accept_table_bookings","auto_accept_takeaway","auto_close_delivery","auto_close_eat_in","auto_close_takeaway","auto_hide_orders_eat_in","auto_sms_topup","average_driver_speed","call_specific_waiter","call_waiter","call_waiter_interval","cash_pay_delivery","cash_pay_eat_in","cash_pay_takeaway","cashier_homepage","accepting_orders","allow_future_pickup_time","allow_refunds","default_payment_method","delivery","delivery_qr_code_link","delivery_radius","demo_end","display_cashier_prices","display_in_app","display_item_ratings","display_order_status","dynamic_location","eat_in","ecom_provider","enable_barcode_scanning","enable_cash_in_out","enable_ecommerce_payments","enable_nfc_login","enable_ordered_printing","enable_other_payment","enable_qr_code_payment","enable_qr_code_receipt","enable_sms_on_ready","first_day_of_week","force_table_number","force_upfront_pay_delivery","force_upfront_pay_eat_in","force_upfront_pay_takeaway","immediate_payment_delivery","immediate_payment_eat_in","immediate_payment_takeaway","in_app_pay_delivery","in_app_pay_eat_in","in_app_pay_takeaway","isv_source_code","language","latitude","longitude","loyalty_program","min_guests","minimum_delivery_amount","not_accepting_orders_msg","payment_terminal_pay_delivery","payment_terminal_pay_eat_in","payment_terminal_pay_takeaway","print_on_payment","print_on_refund","print_sold_items","prompt_for_tip_delivery","prompt_for_tip_eat_in","prompt_for_tip_takeaway","protect_sensitive_sections","rating","receipt_printing_enabled","receive_phone_calls","skip_order_confirmation","slot_duration","sms_balance","sms_on_ready_text","suppress_print_receipt_prompt","table_bookings","takeaway","takeaway_qr_code_link","terminal_provider","theme","tiered_loyalty_program","vat","vip_threshold","visit_duration","votes","waiting_time","unspecified_section_id","unspecified_item_id","enable_sms_on_order","sms_on_order_text","exclude_from_ops_report"
5980026,22616,1744031100,1744221964,Untitled,0,0,0,36,,place_5980026@example.com,+455980026,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,lovingloyalty,,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980026,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980026,place_5980026@example.com,,,,https://lovingloyalty.page.link/4h5bNJ5UfJnxxvcB9,https://lovingloyalty.page.link/9NUdSb3fuZ3Dth4q6,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,,,0,25.0,20,90,0,15,5980030,5980029,0,,0
5980032,22616,1744031103,1753699441,The Greek,1,1,0,0,,place_5980032@example.com,+455980032,1753692952,DK,DKK,"44798441",0,0.0,0.0,1753660800,0.0,0,0.0,lovingloyalty,softpay,11434,0.0,,Contract signed,0.0,,,,0,12191,"23673|20455|21049","","","","",Mr./Mrs. 5980032,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,The Greek,"2000 Frederiksberg","Godthåbsvej 26,",1,0,0,0,,,1,1,,,,,,,,+455980032,place_5980032@example.com,,,,https://lovingloyalty.page.link/SFQJugnNS59HMzXD9,https://lovingloyalty.page.link/ZEPoCJnL5gZEncd4A,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,softpay,,0,25.0,20,90,0,15,5980037,5980036,0,,0
5980190,22734,1744105868,1744221964,Untitled,0,0,0,36,,place_5980190@example.com,+455980190,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980190,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980190,place_5980190@example.com,,,,https://lovingloyalty.page.link/oPyZggUQhT4MqLzQ7,https://lovingloyalty.page.link/vC8RJx16PcSydT7f8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980194,5980193,0,,0
5980197,4285,1744105889,1744221964,Untitled,0,0,0,36,,place_5980197@example.com,+455980197,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980197,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980197,place_5980197@example.com,,,,https://lovingloyalty.page.link/2cHYStunHh5A2Dw78,https://lovingloyalty.page.link/mbNUNZADsoVWRpA37,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980201,5980200,0,,0
5980203,4285,1744105891,1744221964,Untitled,0,0,0,36,,place_5980203@example.com,+455980203,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980203,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980203,place_5980203@example.com,,,,https://lovingloyalty.page.link/f2V2szPDzxaBZ9JA8,https://lovingloyalty.page.link/5kMcEiK6NtWemgNQ9,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980208,5980207,0,,0
5980213,20565,1744108462,1754398669,Camilla Urban,1,1,0,36,,place_5980213@example.com,+455980213,1744284292,DK,DKK,"33168918",0,0.0,0.0,1744243200,0.0,0,0.0,nets,nets,12327,0.0,,Contract signed,0.0,service,,,0,12191,"22901|20455|21049|22934","","","22934","",Mr./Mrs. 5980213,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,Camilla Urban,"3000 Helsingør",Stengade 12,1,0,0,0,,,1,1,,,,,,,,+455980213,place_5980213@example.com,,,,https://lovingloyalty.page.link/CSQ71zTKh9EFFGyh6,https://lovingloyalty.page.link/V44BrhauTviZRVC98,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980217,5980216,0,,0
5980233,4279,1744112192,1754398669,Café Vaffelhuset,1,1,0,36,,place_5980233@example.com,+455980233,1744114018,DK,DKK,"42296783",0,0.0,0.0,1744070400,0.0,0,0.0,nets,nets,12895,0.0,,Contract signed,0.0,eat_in,,,0,1333,"22890|23258|23283|23285|23290|23293|23232|23547|23548|23549|23597|23598|23599|23603|23610","","","22911|22962|23283|23285|23290|23293|23603|23610","",Mr./Mrs. 5980233,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,Cafe Vaffelhuset,"5960 Marstal",Kirkestræde 19,1,0,0,0,,Tak for besøget 😀,1,1,,https://lovingloyalty.com/sites/default/files/logos/5980233/1750172410_685182fac8723.jpg,,,,,,+455980233,place_5980233@example.com,,,,https://lovingloyalty.page.link/UWxgjR8kVUeET5dv5,https://lovingloyalty.page.link/UrFxF8sRMjUzrCfv6,,"{""monday"":{""from"":""06.00"",""to"":""00.00""},""tuesday"":{""from"":""06.00"",""to"":""00.00""},""wednesday"":{""from"":""06.00"",""to"":""00.00""},""thursday"":{""from"":""06.00"",""to"":""00.00""},""friday"":{""from"":""06.00"",""to"":""00.00""},""saturday"":{""from"":""06.00"",""to"":""00.00""},""sunday"":{""from"":""06.00"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,54.8541644,54.8541644,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980237,5980236,0,,0
5980266,4278,1744121082,1754398669,Postgaarden Mariager - Reception,1,1,0,36,,place_5980266@example.com,+455980266,1744641005,DK,DKK,"45456382",1,0.0,0.0,1744588800,0.0,0,0.0,nets,nets,12864,0.0,,Contract signed,0.0,service,,,0,12191,"22907|22938","","","22938","",Mr./Mrs. 5980266,,"12192",0,0,Eat In,Eat In,1,0,1,0,0,Europe/Copenhagen,da,Hotel Postgaarden Mariager - Reception,"9550 Mariager",Torvet 6,1,0,0,0,,,1,1,,,,,,,,+455980266,place_5980266@example.com,,,,https://lovingloyalty.page.link/sTezYn454DBFbUan7,https://lovingloyalty.page.link/yDVfyXjpAGpYFgeH8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,0,,nets,,0,25.0,20,90,0,15,5980270,5980269,0,,0
5980276,4278,1744121707,1754398669,Postgaarden Mariager - Restaurant,1,1,0,36,,place_5980276@example.com,+455980276,1744383871,DK,DKK,"45456382",0,0.0,0.0,1744329600,0.0,0,0.0,nets,nets,12865,0.0,,Contract signed,0.0,eat_in,,,0,12191,"22907|22936|23584|23585","","","22936","",Mr./Mrs. 5980276,,"12192",0,0,Eat In,Takeaway,1,0,0,0,0,Europe/Copenhagen,da,Postgaarden Mariager - Restaurant,"9550 Mariager",Torvet 6,1,0,0,0,,,1,1,,,,,,,,+455980276,place_5980276@example.com,,,,https://lovingloyalty.page.link/2SJwB1gGN9wREDWG8,https://lovingloyalty.page.link/j9BvqbwXKyhyi4Ae8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,1,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980280,5980279,0,,0
5980286,4282,1744123523,1754398669,Roast N' Eat,1,1,0,36,,place_5980286@example.com,+455980286,1744213327,DK,DKK,"43985833",0,0.0,0.0,1744156800,0.0,0,0.0,nets,nets,12751,0.0,,Contract signed,0.0,takeaway,,,0,12191,"22898|22927","","","22927","",Mr./Mrs. 5980286,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,1,Europe/Copenhagen,da,Roast N' Eat,"2200","Haraldsgade 1, st. tv.",1,0,0,0,,,1,1,info@omcareservice.dk,,,,,,,+455980286,place_5980286@example.com,,,,https://lovingloyalty.page.link/QWio1o3677Gisacf8,https://lovingloyalty.page.link/x84Am88G6RMCZptx5,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980290,5980289,0,,0
5980400,4278,1744184146,1754398665,LaRossa ApS,1,1,0,36,,place_5980400@example.com,+455980400,1744188588,DK,DKK,"40148183",0,0.0,0.0,1744156800,0.0,0,0.0,nets,nets,12866,0.0,,Contract signed,0.0,eat_in,,,0,12191,"22895|20455|21049","","","","",Mr./Mrs. 5980400,,"12192",0,0,Takeaway,Takeaway,0,0,1,0,1,Europe/Copenhagen,da,LaRossa ApS,"8000 Aarhus C",Ny Banegårdsgade 46,1,0,0,0,,,1,1,,https://lovingloyalty.com/sites/default/files/2025-04/La%20rosa.jpg,,,,,,+455980400,place_5980400@example.com,,,,https://lovingloyalty.page.link/CdCcZtq5Pm68aQnU8,https://lovingloyalty.page.link/aJcSH6zrsjudhqSQ8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980404,5980403,0,,0
5980450,22202,1744201999,1744288501,Untitled,0,0,0,36,,place_5980450@example.com,+455980450,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980450,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980450,place_5980450@example.com,,,,https://lovingloyalty.page.link/5uqUCFaZdiZgmfQH7,https://lovingloyalty.page.link/Yevhvn199dZ4X4Br7,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980454,5980453,0,,0
5980457,22202,1744202003,1744288501,Untitled,0,0,0,36,,place_5980457@example.com,+455980457,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980457,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980457,place_5980457@example.com,,,,https://lovingloyalty.page.link/a8G49UgEBZFDLMb3A,https://lovingloyalty.page.link/naLDzvm1nobxkk68A,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980461,5980460,0,,0
5980464,22202,1744202006,1744288501,Untitled,0,0,0,36,,place_5980464@example.com,+455980464,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5980464,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455980464,place_5980464@example.com,,,,https://lovingloyalty.page.link/Uc9tgrPPzQhDYf7VA,https://lovingloyalty.page.link/UVt9SCLJe4LguMAF6,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980468,5980467,0,,0
5980471,22202,1744202010,1754398665,Nordic Artbank A/S,1,1,0,36,,place_5980471@example.com,+455980471,1745401165,DK,DKK,"38923161",0,0.0,0.0,1745366400,0.0,0,0.0,nets,nets,12372,0.0,,Contract signed,0.0,eat_in,,,0,12191,"22944|22979","","","22979","",Mr./Mrs. 5980471,,"12192",0,0,Takeaway,Takeaway,0,0,0,0,0,Europe/Copenhagen,da,Nordic Artbank A/S,"2300 Amager",Amager Strandvej 110A,1,0,0,0,,,1,1,,,,,,,,+455980471,place_5980471@example.com,,,,https://lovingloyalty.page.link/8gyhEAVhoamGWrAH9,https://lovingloyalty.page.link/7FmcFi6m3YwD8GLv5,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,0,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980475,5980474,0,,0
5980990,4166,1744270069,1754398665,D'angelo,1,1,0,36,,place_5980990@example.com,+455980990,1744274730,DK,DKK,"25158539",0,0.0,0.0,1744243200,0.0,0,0.0,nets,nets,12327,0.0,,Contract signed,0.0,eat_in,,,0,12191,"22900|20455|21049|22932","","","22932","",Mr./Mrs. 5980990,,"12192",0,0,Eat In,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,D'angelo,"3000 Helsingør",Stengade 22A,1,0,0,0,,,1,1,,,,,,,,+455980990,place_5980990@example.com,,,,https://lovingloyalty.page.link/Yi4J1jx5x166fGm96,https://lovingloyalty.page.link/FkC4Km51hpbQVrG9A,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5980994,5980993,0,,0
5981234,4282,1744279714,1744366201,Untitled,0,0,0,36,,place_5981234@example.com,+455981234,,DK,DKK,,0,0.0,0.0,,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 5981234,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,1,0,0,0,,,1,1,,,,,,,,+455981234,place_5981234@example.com,,,,https://lovingloyalty.page.link/3qj9nF4hLn4dNiTU9,https://lovingloyalty.page.link/qHh5aAgWsCoqPmMm8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,5981238,5981237,0,,0
